Dot Point Measurements

Generated: Tuesday 16 May 2023 08:50:27

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	CATAMI_L2_L3	CATAMI_L4	CATAMI_L5	Relief					Radius %
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		588	884													INV-BV-58	1					Unscorable								20.2
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		825	507													INV-BV-58	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						39.6
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		1014	1780													INV-BV-58	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		935	1486													INV-BV-58	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.4
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		643	1421													INV-BV-58	1					Unscorable								60.1
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		822	1067													INV-BV-58	1					Unscorable								21.1
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		969	578													INV-BV-58	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						37.8
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		912	1336													INV-BV-58	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.4
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		935	938													INV-BV-58	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						18.2
INV-BV-58_1_01_Left_MAH00261.MP4_0050973.jpg	      0		560	1185													INV-BV-58	1					Unscorable								40.4
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		839	531													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						15.6
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		750	1450													INV-BV-60	1					Bryozoa > Soft	Foliaceous							63.7
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		575	358													INV-BV-60	1					Unscorable								31.1
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		662	165													INV-BV-60	1					Unscorable								44.5
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		970	336													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.3
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		761	423													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.5
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		684	1788													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						92.1
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		725	832													INV-BV-60	1					Unscorable								12.0
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		665	325													INV-BV-60	1					Unscorable								31.3
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		570	614													INV-BV-60	1					Unscorable								15.7
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		578	1612													INV-BV-60	1					Unscorable								78.5
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		808	774													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						8.9
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		820	1881													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		888	940													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						24.3
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		967	39													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						57.7
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		837	40													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.0
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		743	404													INV-BV-60	1					Unscorable								24.0
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		558	395													INV-BV-60	1					Unscorable								29.1
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		812	396													INV-BV-60	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.3
INV-BV-60_1_01_Left_MAH00253.MP4_0065946.jpg	      0		617	497													INV-BV-60	1					Unscorable								19.2
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		916	470													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.1
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		600	869													INV-BV-62	1					Unscorable								22.2
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		659	70													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						92.0
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		978	642													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.7
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		1025	1640													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						78.6
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		852	1602													INV-BV-62	1					Unscorable								71.1
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		691	1726													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						84.8
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		710	1162													INV-BV-62	1					Unscorable								26.3
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		717	740													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.9
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		950	567													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.4
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		994	910													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.5
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		1053	226													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						78.9
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		965	1047													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.3
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		833	858													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						8.4
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		813	1567													INV-BV-62	1					Unscorable								67.2
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		629	1425													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.3
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		686	1684													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						80.5
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		797	1094													INV-BV-62	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.3
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		551	296													INV-BV-62	1					Unscorable								71.9
INV-BV-62_1_01_Left_MAH00359.MP4_0044587.jpg	      0		594	6													INV-BV-62	1					Unscorable								100.0
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		1021	1341													INV-BV-69	1					Sponges > Erect forms	Laminar							49.6
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		806	866													INV-BV-69	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						1.5
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		744	592													INV-BV-69	1					Macroalgae > Erect fine branching	Red							28.9
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		678	200													INV-BV-69	1					Matrix > Mixed Sessile Invertebrate								67.7
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		1026	1731													INV-BV-69	1					Bryozoa > Hard	Fenestrate							85.8
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		705	1385													INV-BV-69	1					Unscorable								50.5
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		544	830													INV-BV-69	1					Unscorable								26.6
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		611	382													INV-BV-69	1					Sponges > Cup-likes	Barrels							52.5
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		1020	1054													INV-BV-69	1					Cnidaria > Corals	Black & Octocorals	Branching (3D)						26.6
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		983	1453													INV-BV-69	1					Matrix > Bryozoa / Cnidaria Matrix								58.5
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		720	130													INV-BV-69	1					Matrix > Mixed Sessile Invertebrate								73.9
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		985	238													INV-BV-69	1					Macroalgae > Encrusting	Red	Calcareous						65.1
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		703	786													INV-BV-69	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						14.0
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		823	1902													INV-BV-69	1					Unscorable								100.0
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		951	824													INV-BV-69	1					Macroalgae > Articulated calcareous	Red	Articulated Calcareous Red						14.7
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		624	911													INV-BV-69	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						18.5
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		590	555													INV-BV-69	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.5
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		1036	759													INV-BV-69	1					Sponges > Massive forms	Simple							25.0
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		714	1432													INV-BV-69	1					Unscorable								54.8
INV-BV-69_1_01_Left_MAH00276.MP4_0055942.jpg	      0		937	231													INV-BV-69	1					Matrix > Mixed Sessile Invertebrate								64.7
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		916	1563													INV-BV-70	1					Sponges > Erect forms	Branching							77.1
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		1060	379													INV-BV-70	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						63.7
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		625	439													INV-BV-70	1					Sponges > Erect forms	Simple							54.6
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		777	825													INV-BV-70	1					Matrix > Bryozoa / Cnidaria Matrix								7.9
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		1021	702													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						31.6
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		879	636													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						29.3
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		931	634													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						31.6
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		693	1244													INV-BV-70	1					Sponges > Erect forms	Simple							42.4
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		868	833													INV-BV-70	1					Matrix > Bryozoa / Cnidaria Matrix								8.9
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		930	585													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						36.6
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		896	1742													INV-BV-70	1					Unscorable								96.9
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		618	21													INV-BV-70	1					Matrix > Mixed Sessile Invertebrate								100.0
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		917	1472													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						67.1
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		943	470													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						49.3
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		681	1606													INV-BV-70	1					Matrix > Mixed Sessile Invertebrate								82.4
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		600	1673													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						91.8
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		778	998													INV-BV-70	1					Matrix > Bryozoa / Cnidaria Matrix								13.1
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		620	331													INV-BV-70	1					Matrix > Mixed Sessile Invertebrate								66.2
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		840	545													INV-BV-70	1					Cnidaria > Corals	Black & Octocorals	Fan (2D)						38.7
INV-BV-70_1_01_Left_MAH00255.MP4_0020512.jpg	      0		606	1035													INV-BV-70	1					Matrix > Mixed Sessile Invertebrate								28.5
