Filename,Frame,Time (mins),Image row,Image col,Date,Location,Site #,Transect #,Latitude,Longitude,Rugosity,Depth,Collector,Fishing status,Spare,Spare,C1,C2,C3,C4,AMC,FOV,Relief,,Radius %
Z_302.jpg,Z_302,,565,3276,,,Z_302,Z_302,,,,,,,,,Sponges > Massive forms,Simple,,,Simple Yellow Rough,Open,,cfd081c8-c077-4cd9-bc50-467d73519e8b,78.8
Z_302.jpg,Z_302,,718,2126,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,33.6
Z_302.jpg,Z_302,,694,2060,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,33.5
Z_302.jpg,Z_302,,985,3463,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,80
Z_302.jpg,Z_302,,834,2608,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,44.7
Z_302.jpg,Z_302,,593,2827,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,60
Z_302.jpg,Z_302,,758,3580,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,88.4
Z_302.jpg,Z_302,,809,2742,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,Coquina / shellhash,Unidentifiable,Open,,8dabade0-57af-431e-a43a-70669a50245e,50.8
Z_302.jpg,Z_302,,869,2367,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,34.6
Z_302.jpg,Z_302,,918,1989,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,22.2
Z_302.jpg,Z_302,,917,3036,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,61.3
Z_302.jpg,Z_302,,985,2637,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,42.3
Z_302.jpg,Z_302,,1042,3732,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,92.1
Z_302.jpg,Z_302,,1028,2181,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,22.8
Z_302.jpg,Z_302,,1010,2745,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,46.6
Z_302.jpg,Z_302,,2010,378,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,76.6
Z_302.jpg,Z_302,,2034,757,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,61.1
Z_302.jpg,Z_302,,1660,562,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,62.8
Z_302.jpg,Z_302,,1951,123,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,86.9
Z_302.jpg,Z_302,,1936,278,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,79.7
Z_302.jpg,Z_302,,1884,1259,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,37.4
Z_302.jpg,Z_302,,1655,642,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,59
Z_302.jpg,Z_302,,1922,1004,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,48.2
Z_302.jpg,Z_302,,1951,674,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,62.6
Z_302.jpg,Z_302,,1691,406,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,70.4
Z_302.jpg,Z_302,,2046,1700,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,33.7
Z_302.jpg,Z_302,,1880,1112,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,42.8
Z_302.jpg,Z_302,,1791,18,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,89.6
Z_302.jpg,Z_302,,1877,616,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,63.5
Z_302.jpg,Z_302,,1615,1604,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,16.6
Z_302.jpg,Z_302,,2114,1630,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,37.7
Z_302.jpg,Z_302,,2115,508,,,Z_302,Z_302,,,,,,,,,Sponges > Massive forms,Simple,,,Massive Dark Grey,Open,,80f47776-e5ae-475c-ba02-587c89833be3,73.3
Z_302.jpg,Z_302,,2144,478,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,75.2
Z_302.jpg,Z_302,,2026,307,,,Z_302,Z_302,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,80
Z_302.jpg,Z_302,,1969,184,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,84.4
Z_302.jpg,Z_302,,1855,3333,,,Z_302,Z_302,,,,,,,,,Sponges > Erect forms,Laminar,,,Laminar Yellow Irregular,Open,,b6174f5c-66d3-4f41-b811-b5236ca63910,75.7
Z_302.jpg,Z_302,,2116,3779,,,Z_302,Z_302,,,,,,,,,Sponges > Cup-likes,Tubes and chimneys,,,Tube White Lumpy,Open,,83fcbc0a-2247-46f4-bb95-7b7b0b38b369,100
Z_302.jpg,Z_302,,1743,2736,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,47
Z_302.jpg,Z_302,,1821,2469,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,37.6
Z_302.jpg,Z_302,,1776,3506,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,82.5
Z_302.jpg,Z_302,,1862,3582,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,87.2
Z_302.jpg,Z_302,,1906,3044,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,63.7
Z_302.jpg,Z_302,,1787,2119,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,24.7
Z_302.jpg,Z_302,,1717,1988,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,18.8
Z_302.jpg,Z_302,,1797,2253,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,29.1
Z_302.jpg,Z_302,,1980,3061,,,Z_302,Z_302,,,,,,,,,Sponges > Massive forms,Simple,,,Simple Yellow Rough,Open,,cfd081c8-c077-4cd9-bc50-467d73519e8b,65.9
Z_302.jpg,Z_302,,2031,3707,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,95.4
Z_302.jpg,Z_302,,2013,2913,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,60.5
Z_302.jpg,Z_302,,1700,2869,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,52.2
Z_302.jpg,Z_302,,2062,2651,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,51.7
Z_302.jpg,Z_302,,2115,2537,,,Z_302,Z_302,,,,,,,,,Sponges > Massive forms,Simple,,,Lumpy White,Open,,d4b5e589-8134-4b5e-b61f-600a41f87744,49.5
Z_302.jpg,Z_302,,1656,2920,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,53.9
Z_302.jpg,Z_302,,2080,2328,,,Z_302,Z_302,,,,,,,,,Sponges > Erect forms,Laminar,,,Laminar Yellow Irregular,Open,,b6174f5c-66d3-4f41-b811-b5236ca63910,42
Z_302.jpg,Z_302,,2085,3543,,,Z_302,Z_302,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,89
Z_302.jpg,Z_302,,1830,3530,,,Z_302,Z_302,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,84.3
Z_303.jpg,Z_303,,772,2823,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,52.7
Z_303.jpg,Z_303,,842,2309,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,31.1
Z_303.jpg,Z_303,,611,2144,,,Z_303,Z_303,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,38.6
Z_303.jpg,Z_303,,904,3483,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,80.8
Z_303.jpg,Z_303,,865,2967,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,56.8
Z_303.jpg,Z_303,,840,3659,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,90.4
Z_303.jpg,Z_303,,1070,2818,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,45.8
Z_303.jpg,Z_303,,853,3421,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,78.6
Z_303.jpg,Z_303,,716,2679,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,48.6
Z_303.jpg,Z_303,,915,3729,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,92.8
Z_303.jpg,Z_303,,992,3120,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,61.8
Z_303.jpg,Z_303,,854,2071,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,25.6
Z_303.jpg,Z_303,,828,2645,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,43.7
Z_303.jpg,Z_303,,726,2940,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,59
Z_303.jpg,Z_303,,902,2633,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,41
Z_303.jpg,Z_303,,600,3514,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,87.9
Z_303.jpg,Z_303,,754,3152,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,67.8
Z_303.jpg,Z_303,,790,2381,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,35.4
Z_303.jpg,Z_303,,1042,3584,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,84.3
Z_303.jpg,Z_303,,596,3639,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,93.8
Z_303.jpg,Z_303,,1684,1263,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,39.8
Z_303.jpg,Z_303,,1982,1760,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,,Unidentifiable,Open,,069626e9-3007-4a72-9f2e-4f700c577369,34.2
Z_303.jpg,Z_303,,2062,267,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,94.1
Z_303.jpg,Z_303,,1998,345,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,89.2
Z_303.jpg,Z_303,,1626,292,,,Z_303,Z_303,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,86.6
Z_303.jpg,Z_303,,1772,516,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,77.1
Z_303.jpg,Z_303,,1648,463,,,Z_303,Z_303,,,,,,,,,Unscorable,,,,Unidentifiable,Open,,2a00a85e-6675-4d69-ab4f-197992dcead7,78.2
Z_303.jpg,Z_303,,1860,1424,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,38.2
Z_303.jpg,Z_303,,1660,1450,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,30.8
Z_303.jpg,Z_303,,1804,267,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,89.8
Z_303.jpg,Z_303,,1636,1091,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,47
Z_303.jpg,Z_303,,2076,855,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,67.9
Z_303.jpg,Z_303,,1798,1673,,,Z_303,Z_303,,,,,,,,,Sponges > Massive forms,Simple,,,Massive White Shapeless,Open,,b5df2e8e-36a3-4c09-9412-038f01c09e6e,27.6
Z_303.jpg,Z_303,,1896,1684,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,31.6
Z_303.jpg,Z_303,,2014,1847,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,,Unidentifiable,Open,,069626e9-3007-4a72-9f2e-4f700c577369,34.8
Z_303.jpg,Z_303,,2056,1568,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,,Unidentifiable,Open,,069626e9-3007-4a72-9f2e-4f700c577369,41.6
Z_303.jpg,Z_303,,1954,319,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Fine sand (no shell fragments),,Unidentifiable,Open,,0c3b116b-2536-47da-9843-2a63596ace3e,89.6
Z_303.jpg,Z_303,,1625,1050,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,48.8
Z_303.jpg,Z_303,,1825,1403,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,37.7
Z_303.jpg,Z_303,,1990,1541,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,,Unidentifiable,Open,,069626e9-3007-4a72-9f2e-4f700c577369,39.4
Z_303.jpg,Z_303,,1855,2085,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,26.9
Z_303.jpg,Z_303,,1875,2340,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,33.3
Z_303.jpg,Z_303,,1711,3747,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,93
Z_303.jpg,Z_303,,1840,3362,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,75.9
Z_303.jpg,Z_303,,1740,2742,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,44.6
Z_303.jpg,Z_303,,2031,2609,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,48.2
Z_303.jpg,Z_303,,1877,2677,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,45.5
Z_303.jpg,Z_303,,1737,2286,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,26
Z_303.jpg,Z_303,,2049,3789,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,100
Z_303.jpg,Z_303,,1741,2794,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,47.1
Z_303.jpg,Z_303,,1654,3647,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,87.5
Z_303.jpg,Z_303,,1874,1939,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,27.1
Z_303.jpg,Z_303,,2023,3784,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,99.3
Z_303.jpg,Z_303,,2035,2361,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,40.8
Z_303.jpg,Z_303,,2083,2446,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,45.1
Z_303.jpg,Z_303,,1731,2462,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,32.3
Z_303.jpg,Z_303,,1870,3190,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,68.2
Z_303.jpg,Z_303,,2050,2603,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,48.7
Z_303.jpg,Z_303,,1815,2934,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,55.2
Z_303.jpg,Z_303,,2120,3085,,,Z_303,Z_303,,,,,,,,,Bedforms > 3D,Ripples (<10cm height),,,Unidentifiable,Open,,f9f606b9-0ac3-4d82-a982-0b3ffb0f5560,69.7
Z_303.jpg,Z_303,,854,1860,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria Matrix,,,,Unidentifiable,Open,,64e14508-e2ce-453a-b284-1d6c04ff5df0,25.6
Z_303.jpg,Z_303,,684,236,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,94.5
Z_303.jpg,Z_303,,799,497,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,,Unidentifiable,Open,,069626e9-3007-4a72-9f2e-4f700c577369,79.9
Z_303.jpg,Z_303,,620,257,,,Z_303,Z_303,,,,,,,,,Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix,,,,Unidentifiable,Open,,2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0,94.7
Z_303.jpg,Z_303,,1064,1434,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,30.6
Z_303.jpg,Z_303,,1031,1253,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,,Unidentifiable,Open,,069626e9-3007-4a72-9f2e-4f700c577369,39.7
Z_303.jpg,Z_303,,755,994,,,Z_303,Z_303,,,,,,,,,Substrate > Unconsolidated (soft),Pebble / gravel,Biologenic,,Unidentifiable,Open,,069626e9-3007-4a72-9f2e-4f700c577369,57.9
