"campaignid","sample","longitude","latitude","location","planned.or.exploratory","broad.ascidians","broad.bryozoa","broad.macroalgae","broad.octocoral.black","broad.sponges","broad.unconsolidated","total.points.annotated","broad.consolidated","broad.hydroids","depth","broad.crinoids","broad.invertebrate.complex","broad.seagrasses","broad.stony.corals","broad.true.anemones","broad.seagrasses_amphibolis.sp.","broad.seagrasses_posidonia.sp.","broad.seagrasses_halophila.sp.","broad.seagrasses_rupia.sp.","broad.seagrasses_zostera.sp.","broad.echinodermata","broad.sea.stars","broad.zoanthids","broad.seagrasses_thalassodendron.sp."
"Beagle_AMP_Stereo_BRUV","90","147.141","-39.3578","Beagle AMP","MBH","0","2","0","0","7","0",NA,"0","4",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","91","147.145","-39.4363","Beagle AMP","MBH","0","1","0","1","2","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","92","147.112","-39.3459","Beagle AMP","MBH","0","3","0","4","8","0",NA,"0","4",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","93","147.52","-39.4931","Beagle AMP","MBH","0","2","0","0","1","11",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","94","147.086","-39.4142","Beagle AMP","MBH","0","1","0","0","0","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","95","147.107","-39.0524","Beagle AMP","MBH","0","1","0","0","4","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","96","147.118","-39.3297","Beagle AMP","MBH","0","0","0","0","3","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","97","147.132","-39.0719","Beagle AMP","MBH","0","0","0","0","1","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","98","146.762","-39.2665","Beagle AMP","MBH","0","0","0","0","0","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","100","147.064","-39.0577","Beagle AMP","MBH","0","0","0","1","1","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","101","147.533","-39.5627","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","102","147.51","-39.5225","Beagle AMP","MBH","0","2","0","0","7","0",NA,"0","3",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","103","147.106","-39.3052","Beagle AMP","MBH","0","1","0","1","7","0",NA,"0","6",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","104","147.503","-39.4873","Beagle AMP","MBH","0","1","0","1","5","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","105","147.174","-39.4483","Beagle AMP","MBH","0","0","0","0","0","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","107","147.136","-39.3206","Beagle AMP","MBH","0","1","0","0","5","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","108","147.153","-39.3801","Beagle AMP","MBH","0","1","0","0","2","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","109","147.074","-39.0856","Beagle AMP","MBH","0","0","0","0","0","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","110","147.132","-39.3389","Beagle AMP","MBH","0","3","0","0","5","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","111","146.537","-39.1069","Beagle AMP","MBH","0","1","0","0","2","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","112","147.168","-39.4398","Beagle AMP","MBH","0","0","0","0","1","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","113","147.489","-39.5404","Beagle AMP","MBH","2","3","0","0","6","0",NA,"0","4",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","114","147.493","-39.4971","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","115","147.13","-39.3086","Beagle AMP","MBH","0","1","0","0","10","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","116","147.179","-39.4479","Beagle AMP","MBH","0","0","0","0","2","0",NA,"1","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","117","147.154","-39.0952","Beagle AMP","MBH","0","0","0","0","3","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","120","147.083","-39.0795","Beagle AMP","MBH","0","0","0","0","1","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","121","147.125","-39.3395","Beagle AMP","MBH","0","3","0","2","3","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","122","147.528","-39.589","Beagle AMP","MBH","2","2","0","0","2","7",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","123","147.076","-39.4096","Beagle AMP","MBH","0","2","0","3","6","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","124","147.178","-39.4461","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","125","146.98","-39.1022","Beagle AMP","MBH","0","0","0","0","2","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","127","147.155","-39.3729","Beagle AMP","MBH","0","0","0","1","8","0",NA,"0","5",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","128","147.112","-39.0718","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","129","147.267","-39.2652","Beagle AMP","MBH","0","0","0","0","0","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","130","147.083","-39.4091","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","131","147.195","-39.2578","Beagle AMP","MBH","0","1","0","0","2","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","132","146.944","-39.5341","Beagle AMP","MBH","1","1","0","1","2","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","134","146.99","-39.4789","Beagle AMP","MBH","0","0","0","0","1","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","135","146.743","-39.3129","Beagle AMP","MBH","1","0","0","1","1","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","136","146.616","-39.5711","Beagle AMP","MBH","0","0","0","0","1","0",NA,"0","3",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","137","147.115","-39.406","Beagle AMP","MBH","0","1","0","0","0","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","138","146.868","-39.238","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","139","146.805","-39.4611","Beagle AMP","MBH","0","1","0","0","3","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","140","147.303","-39.2951","Beagle AMP","MBH","0","1","0","0","3","10",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","141","146.681","-39.1272","Beagle AMP","MBH","0","0","0","0","0","0",NA,"0","4",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","142","146.927","-39.3861","Beagle AMP","MBH","0","2","0","0","0","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","143","147.021","-39.3309","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","144","146.774","-39.165","Beagle AMP","MBH","0","0","0","0","0","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","145","146.649","-39.2751","Beagle AMP","MBH","0","0","0","1","1","0",NA,"0","2",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","147","146.836","-39.3617","Beagle AMP","MBH","0","0","0","0","0","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","149","146.959","-39.1409","Beagle AMP","MBH","0","0","0","0","1","13",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","63","147.124","-39.0815","Beagle AMP","MBH","0","1","0","0","1","0",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beagle_AMP_Stereo_BRUV","69","147.106","-39.3034","Beagle AMP","MBH","0","1","0","0","0","8",NA,"0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","1","114.930865","-34.128599","South-west Corner","MBH","0","0","8","0","17","0","27","2","0","46.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","2","114.928838","-34.125316","South-west Corner","MBH","0","0","10","0","16","0","27","0","0","44.4","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","3","114.925945","-34.126906","South-west Corner","MBH","0","0","13","0","0","0","14","0","0","39.3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","4","114.920337","-34.122634","South-west Corner","MBH","0","0","0","0","0","26","37","11","0","44.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","5","114.915753","-34.131497","South-west Corner","MBH","0","0","28","0","4","2","37","3","0","44.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","6","114.912405","-34.132842","South-west Corner","MBH","0","0","15","0","3","9","31","4","0","43.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","7","114.910241","-34.134771","South-west Corner","MBH","0","0","17","0","4","12","36","3","0","43.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","8","114.911755","-34.129352","South-west Corner","MBH","0","0","11","0","11","0","38","16","0","39.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","9","114.916105","-34.119541","South-west Corner","MBH","0","1","7","0","0","16","25","1","0","43.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","10","114.918685","-34.117294","South-west Corner","MBH","0","1","16","0","10","1","29","0","0","45.7","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","11","114.92306","-34.117752","South-west Corner","MBH","0","0","11","0","7","2","27","6","0","45.08","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","12","114.928545","-34.132262","South-west Corner","MBH","0","0","8","0","5","0","15","0","0","40.1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","20","114.820233","-34.130219","South-west Corner","MBH","0","0","7","0","5","8","36","16","0","51.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","21","114.817448","-34.128151","South-west Corner","MBH","0","0","12","0","2","2","31","15","0","52.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","22","114.819552","-34.126271","South-west Corner","MBH","0","0","19","0","2","8","34","5","0","51.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","23","114.817017","-34.124217","South-west Corner","MBH","0","0","11","0","10","2","32","7","0","51.3","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","24","114.826402","-34.118739","South-west Corner","MBH","0","0","9","0","4","4","25","8","0","49.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","25","114.828432","-34.116829","South-west Corner","MBH","0","0","12","0","4","1","23","6","0","48.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","26","114.828907","-34.120881","South-west Corner","MBH","0","2","13","0","5","6","37","11","0","48.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","27","114.832898","-34.121824","South-west Corner","MBH","0","0","5","0","3","16","39","15","0","47.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","28","114.852137","-34.112916","South-west Corner","MBH","0","0","32","0","3","2","38","1","0","44.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","29","114.855648","-34.111084","South-west Corner","MBH","0","0","18","0","1","5","26","2","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","30","114.85946","-34.112094","South-west Corner","MBH","0","0","23","0","4","1","30","1","0","42.9","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","31","114.860738","-34.116007","South-west Corner","MBH","0","0","5","0","0","18","36","13","0","44.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","32","114.86109","-34.130076","South-west Corner","MBH","0","0","26","0","0","4","32","2","0","43.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","33","114.8627","-34.133067","South-west Corner","MBH","0","0","9","0","0","15","34","9","0","43.6","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","34","114.866053","-34.131334","South-west Corner","MBH","0","0","9","0","0","8","36","19","0","42.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","35","114.869348","-34.134801","South-west Corner","MBH","0","1","15","0","3","4","29","6","0","43.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","36","114.878263","-34.130484","South-west Corner","MBH","0","0","6","0","0","23","36","7","0","42.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","37","114.878937","-34.126354","South-west Corner","MBH","0","0","17","0","2","8","30","2","0","41.2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","38","114.883938","-34.127912","South-west Corner","MBH","0","0","13","0","0","15","31","3","0","41.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","39","114.884797","-34.132294","South-west Corner","MBH","0","0","16","0","0","9","32","5","0","42.2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2020-06_south-west_stereo-BRUVs","40","114.880443","-34.133669","South-west Corner","MBH","0","1","21","0","5","2","35","4","0","41.2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH10","114.8863721","-33.98618897","South-west Corner","MBH","0","0","13","0","1","1","32","12","0","42.9","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH102","114.9288721","-33.68868897","South-west Corner","MBH","0","0","0","0","0","35","35","0","0","44.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH106","114.8163721","-33.78868897","South-west Corner","MBH","0","0","19","0","0","6","31","6","0","47.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH108","114.9238721","-33.76118897","South-west Corner","MBH","1","0","15","0","0","14","32","2","0","44.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH109","114.9088721","-33.91618897","South-west Corner","MBH","0","0","10","0","11","4","36","4","0","45.9","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH11","114.9388721","-33.89868897","South-west Corner","MBH","0","1","1","0","6","18","28","2","0","42.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH110","114.8213721","-33.80868897","South-west Corner","MBH","0","0","3","0","5","12","26","5","0","44.7","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH111","114.8788721","-33.98618897","South-west Corner","MBH","0","0","11","0","0","21","37","2","0","41.4","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH113","114.7963721","-33.72368897","South-west Corner","MBH","0","0","9","0","3","1","33","8","0","45","0","0","12","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH12","114.8963721","-33.91868897","South-west Corner","MBH","0","0","18","0","2","4","30","2","0","46.1","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH14","114.8713721","-33.76618897","South-west Corner","MBH","0","0","15","0","1","11","34","7","0","44.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH15","114.8063721","-33.68868897","South-west Corner","MBH","0","0","0","0","0","33","33","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH16","114.8563721","-33.90118897","South-west Corner","MBH","0","0","12","0","1","8","34","5","0","43.1","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH17","114.8763721","-33.83368897","South-west Corner","MBH","0","0","17","0","4","13","35","1","0","42.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH18","114.8213721","-33.79118897","South-west Corner","MBH","0","0","9","0","0","10","22","3","0","43.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH2","114.8913721","-33.91868897","South-west Corner","MBH","0","0","3","0","1","6","21","4","0","43.9","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH20","114.8738721","-33.78618897","South-west Corner","MBH","0","0","9","0","0","12","30","8","0","43.1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH21","114.8088721","-33.79368897","South-west Corner","MBH","0","0","16","0","4","2","37","10","0","45","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH23","114.8288721","-33.94618897","South-west Corner","MBH","0","0","2","0","0","9","29","8","0","44.2","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH24","114.8438721","-33.66868897","South-west Corner","MBH","0","0","11","0","1","22","35","1","0","47.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH25","114.8163721","-33.87868897","South-west Corner","MBH","0","3","7","0","3","8","32","6","0","45.4","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH26","114.8288721","-33.81118897","South-west Corner","MBH","0","0","5","0","2","0","14","7","0","44.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH27","114.8713721","-33.83618897","South-west Corner","MBH","0","0","5","0","5","3","23","9","0","42.9","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH28","114.9338721","-33.76368897","South-west Corner","MBH","0","0","0","0","0","31","32","1","0","44.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH30","114.8888721","-33.75118897","South-west Corner","MBH","0","0","29","0","0","2","31","0","0","46.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH31","114.8238721","-33.67368897","South-west Corner","MBH","0","0","27","0","0","6","37","4","0","45.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH32","114.9463721","-33.69618897","South-west Corner","MBH","0","0","0","0","4","16","20","0","0","42.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH33","114.8263721","-33.70868897","South-west Corner","MBH","0","0","9","0","5","6","32","7","0","42.3","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH34","114.8838721","-33.78618897","South-west Corner","MBH","1","0","6","0","2","5","31","14","1","44.8","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH35","114.9313721","-33.88368897","South-west Corner","MBH","0","0","0","0","0","18","20","2","0","45.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH37","114.8138721","-33.71118897","South-west Corner","MBH","0","0","6","0","2","4","25","12","0","44.2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH39","114.9313721","-33.90368897","South-west Corner","MBH","0","1","13","0","6","6","29","2","0","44.8","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH40","114.8888721","-33.92368897","South-west Corner","MBH","0","0","17","0","2","9","29","1","0","42.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH41","114.8388721","-33.67118897","South-west Corner","MBH","0","1","11","0","2","0","35","7","0","44.1","0","0","14","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH42","114.8113721","-33.88118897","South-west Corner","MBH","0","0","25","0","1","1","35","2","0","45.7","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH44","114.8638721","-33.77118897","South-west Corner","MBH","0","0","6","0","2","10","31","3","0","43.3","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH45","114.7988721","-33.69368897","South-west Corner","MBH","0","0","16","0","0","5","26","1","0","47.6","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH46","114.9288721","-33.76618897","South-west Corner","MBH","0","0","5","0","1","24","30","0","0","44.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH47","114.8488721","-33.90618897","South-west Corner","MBH","0","0","17","0","0","1","32","9","0","43.5","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH48","114.8138721","-33.79618897","South-west Corner","MBH","2","1","2","0","5","0","17","1","0","48.5","0","3","3","0","0","0","0","0","0","0","0","0","0","0"
"2020-10_south-west_stereo-BRUVs","FH49","114.9163721","-33.92118897","South-west Corner","MBH","0","1","12","0","10","3","31","5","0","43.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
