"campaignid","sample","broad.ascidians","broad.bryozoa","broad.consolidated","broad.crinoids","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.total.points.annotated","broad.true.anemones","broad.unconsolidated","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","broad.sea.stars"
"2022-12_Bremer_stereo-BOSS","Br176","0","3","0","0","0","0","0","0","0","0","0","80","0","77","MBH","-34.6347257786644","119.624184639233","2022-12-12",NA,"South-west Corner","Bremer","81","0"
"2022-12_Bremer_stereo-BOSS","Br47","0","3","0","0","0","0","0","7","0","0","0","80","0","70","MBH","-34.6387527017683","119.607247996903","2022-12-12",NA,"South-west Corner","Bremer","79","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-018","0","0","0","0","0","0","0","0","0","1","0","61","0","60","MBH","-34.0846816668688","123.999923333588","2022-12-03",NA,"Eastern Recherche","Daw Island","75","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-029","0","0","0","0","0","0","0","0","0","0","0","81","0","81","MBH","-34.0582452152374","124.051373025454","2022-12-03",NA,"Eastern Recherche","Daw Island","74","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-062","0","0","1","0","0","16","0","0","0","0","0","77","0","60","MBH","-34.0594731384459","124.098459674545","2022-12-03",NA,"Eastern Recherche","Daw Island","75","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-061","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.0659669971915","124.123556367677","2022-12-03",NA,"Eastern Recherche","Daw Island","71","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-032","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.0326716670003","124.172026666648","2022-12-03",NA,"Eastern Recherche","Daw Island","73","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-091","0","0","0","0","0","0","1","0","0","0","0","80","0","79","MBH","-34.0170983334505","124.205191666538","2022-12-03",NA,"Eastern Recherche","Daw Island","73","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-077","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.0160895577636","124.275568826407","2022-12-03",NA,"Eastern Recherche","Daw Island","70","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-046","0","0","0","0","0","0","0","0","0","0","0","79","0","79","MBH","-34.0000907235716","124.24896606009","2022-12-03",NA,"Eastern Recherche","Daw Island","70","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-006","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-33.9957127855054","124.25627645555","2022-12-03",NA,"Eastern Recherche","Daw Island","70","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-051","0","0","0","0","0","0","0","0","0","0","0","75","0","75","MBH","-33.9866683186781","124.198629905478","2022-12-03",NA,"Eastern Recherche","Daw Island","74","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-002","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-33.9997836131183","124.167551679415","2022-12-03",NA,"Eastern Recherche","Daw Island","73","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-057","0","0","0","0","0","0","1","0","0","0","0","80","0","79","MBH","-34.0166216667573","124.083529999714","2022-12-03",NA,"Eastern Recherche","Daw Island","72","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-087","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.0330666663356","124.033160000174","2022-12-03",NA,"Eastern Recherche","Daw Island","73","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-013","0","0","0","0","0","0","0","0","0","0","0","79","0","79","MBH","-33.99012101919","123.999951132853","2022-12-03",NA,"Eastern Recherche","Daw Island","67","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-063","0","0","0","0","0","0","1","0","0","0","0","81","0","80","MBH","-33.9644693437808","123.997533276842","2022-12-03",NA,"Eastern Recherche","Daw Island","63","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-034","0","1","0","0","0","16","1","0","0","1","0","80","0","61","MBH","-33.9374777937779","124.016249417071","2022-12-03",NA,"Eastern Recherche","Daw Island","63","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-093","0","0","0","0","0","0","0","0","0","0","0","78","0","78","MBH","-33.921049999799","124.000205000346","2022-12-03",NA,"Eastern Recherche","Daw Island","65","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-007","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-33.8914426292059","124.049905654387","2022-12-03",NA,"Eastern Recherche","Daw Island","62","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-026","0","0","0","0","0","0","77","0","0","0","0","80","0","3","MBH","-33.8266615129175","124.13368233746","2022-12-05",NA,"Eastern Recherche","Daw Island","42","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-084","0","0","0","0","0","0","4","0","0","0","0","79","0","75","MBH","-33.7729377834703","124.117584417076","2022-12-05",NA,"Eastern Recherche","Daw Island","49","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-088","0","0","0","0","0","0","78","0","0","0","0","78","0","0","MBH","-33.7536498536582","124.172659183016","2022-12-05",NA,"Eastern Recherche","Daw Island","44","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-048","0","0","0","0","0","0","4","0","0","0","0","80","0","76","MBH","-33.7450516408913","124.150246761056","2022-12-05",NA,"Eastern Recherche","Daw Island","45","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-055","0","0","0","0","0","0","0","0","0","0","0","77","0","77","MBH","-33.7432269100767","124.083887395348","2022-12-05",NA,"Eastern Recherche","Daw Island","38","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-100","0","0","0","0","0","0","6","0","0","0","0","80","0","74","MBH","-33.7622791955509","124.050548666671","2022-12-05",NA,"Eastern Recherche","Daw Island","32","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-009","0","0","0","0","0","0","26","0","0","0","0","80","0","54","MBH","-33.7493183330646","124.015799999816","2022-12-05",NA,"Eastern Recherche","Daw Island","42","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-059","0","0","0","0","0","0","31","0","0","0","0","79","0","48","MBH","-33.726266449664","124.034091898975","2022-12-05",NA,"Eastern Recherche","Daw Island","38","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-075","0","0","0","0","0","0","53","0","0","0","0","68","0","15","MBH","-33.6894610698313","124.083877782476","2022-12-05",NA,"Eastern Recherche","Daw Island","25","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-089","0","0","0","0","0","0","69","0","0","0","0","80","0","11","MBH","-33.6792438865999","124.016423301266","2022-12-05",NA,"Eastern Recherche","Daw Island","32","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-049","0","0","0","0","0","5","28","0","0","0","0","65","0","32","MBH","-33.639536987713","124.00063529696","2022-12-05",NA,"Eastern Recherche","Daw Island","28","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-021","0","0","0","0","0","0","33","0","41","0","0","74","0","0","MBH","-33.6103920616743","124.066309343328","2022-12-05",NA,"Eastern Recherche","Daw Island","22","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-071","0","0","0","0","0","24","0","0","0","7","0","49","0","18","MBH","-33.8496644211383","124.202288272014","2022-12-05",NA,"Eastern Recherche","Daw Island","62","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-058","0","0","0","0","0","2","0","0","0","0","0","60","0","58","MBH","-33.8281436847517","124.200777295825","2022-12-05",NA,"Eastern Recherche","Daw Island","58","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-030","0","0","0","0","0","0","9","0","0","0","0","80","0","71","MBH","-33.7975787326009","124.180921261771","2022-12-06",NA,"Eastern Recherche","Daw Island","48","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-014","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-33.8099230672025","124.253918159638","2022-12-06",NA,"Eastern Recherche","Daw Island","62","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-011","0","0","0","0","0","3","1","0","0","1","0","80","0","75","MBH","-33.8734406909784","124.229485492181","2022-12-06",NA,"Eastern Recherche","Daw Island","68","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-086","0","0","0","0","0","0","4","0","0","0","0","80","0","76","MBH","-33.8994315431662","124.268776787613","2022-12-06",NA,"Eastern Recherche","Daw Island","72","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-037","0","0","0","0","0","0","1","0","0","0","0","80","0","79","MBH","-33.9244208424777","124.275965294264","2022-12-06",NA,"Eastern Recherche","Daw Island","73","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-068","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-33.9492182461536","124.244136786293","2022-12-06",NA,"Eastern Recherche","Daw Island","74","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-082","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-33.9391741144698","124.174325272203","2022-12-06",NA,"Eastern Recherche","Daw Island","75","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-042","0","1","0","0","0","3","1","0","0","0","0","80","0","75","MBH","-33.8957199997123","124.149933333463","2022-12-06",NA,"Eastern Recherche","Daw Island","63","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-069","0","0","0","0","0","0","0","0","0","0","0","79","0","79","MBH","-33.8773029680771","124.083251325244","2022-12-06",NA,"Eastern Recherche","Daw Island","64","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-098","0","0","0","0","0","0","0","0","0","0","0","79","0","79","MBH","-33.9026359248549","124.10003246381","2022-12-06",NA,"Eastern Recherche","Daw Island","62","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-023","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-33.9558465231965","124.133444888476","2022-12-06",NA,"Eastern Recherche","Daw Island","76","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-019","0","0","0","0","0","0","1","0","0","0","0","80","0","79","MBH","-33.9742260732266","124.083356822493","2022-12-06",NA,"Eastern Recherche","Daw Island","73","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-005","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.083508574582","124.133629999815","2022-12-06",NA,"Eastern Recherche","Daw Island","74","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-097","0","0","0","0","0","4","0","0","0","0","0","80","0","76","MBH","-34.0830066663841","124.195848333286","2022-12-06",NA,"Eastern Recherche","Daw Island","75","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-050","0","0","0","0","0","6","0","1","0","9","0","80","0","64","MBH","-34.1060977043246","124.255190903512","2022-12-06",NA,"Eastern Recherche","Daw Island","75","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-081","0","0","0","0","0","10","0","0","0","5","0","80","0","65","MBH","-34.1169085343576","124.253311635125","2022-12-06",NA,"Eastern Recherche","Daw Island","75","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-022","0","2","0","0","0","12","0","1","0","1","0","80","0","64","MBH","-34.1459236099535","124.273256162217","2022-12-06",NA,"Eastern Recherche","Daw Island","77","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-060","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.1934492782384","124.282734121489","2022-12-06",NA,"Eastern Recherche","Daw Island","83","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-016","0","0","0","0","0","0","0","0","0","0","0","80","0","80","MBH","-34.1597166597715","124.168496573245","2022-12-06",NA,"Eastern Recherche","Daw Island","75","0"
"2022-12_Daw_stereo-BOSS","DAW-DC-067","0","0","0","0","0","2","0","0","0","0","0","80","0","78","MBH","-34.1300654178246","124.107476713636","2022-12-06",NA,"Eastern Recherche","Daw Island","72","0"
