"","x","y","inclusion.probabilities","ID","DropC"
"30203",-1336676.79118721,-3976923.14539632,1,2899183,30203
"30204",-784243.864281519,-3700115.21199842,1,467451,30204
"30205",-1264813.19309402,-3918663.35599526,1,2387226,30205
"30206",-880357.730044019,-3787652.76358579,1,1236726,30206
"30207",-639925.198151981,-3680892.43884579,1,298939,30207
"30208",-1372756.4577196,-4015960.16164474,1,3242261,30208
"30209",-988300.994669596,-3884653.83426368,1,2089161,30209
"30210",-1084414.8604321,-3928422.61005737,1,2473636,30210
"30211",-1132619.66079913,-3870162.82065632,1,1961273,30211
"30212",-748164.197749135,-3739152.22824684,1,810773,30212
"30213",-844278.063511635,-3826394.04486263,1,1577448,30213
"30214",-676004.864684365,-3732646.05887211,1,753817,30214
"30215",-1300597.12465483,-3951194.20286895,1,2673105,30215
"30216",-916141.661604827,-3819887.87548789,1,1520005,30216
"30217",-1204483.25889233,-3892934.41346789,1,2161230,30217
"30218",-820027.795842327,-3761628.08608684,1,1008130,30218
"30219",-994511.429072712,-3936703.18926158,1,2546740,30219
"30220",-898397.563310212,-3878147.66488895,1,2032265,30220
"30221",-1138534.36023067,-3921916.44068263,1,2416253,30221
"30222",-754078.897180673,-3790905.84827316,1,1265753,30222
"30223",-1042420.49446817,-3902693.66753,1,2247578,30223
"30224",-1354716.6244534,-3989935.48414579,1,3013522,30224
"30225",-970261.161403404,-3858924.89173632,1,1863022,30225
"30226",-730124.364482942,-3713127.55074789,1,582034,30226
"30227",-1210693.69329544,-3931675.69474474,1,2501809,30227
"30228",-826238.230245442,-3800665.10233526,1,1351309,30228
"30229",-790158.563713058,-3829647.12955,1,1606231,30229
"30230",-934181.494871019,-3897666.17301316,1,2203744,30230
"30231",-1030295.36063352,-3941434.94880684,1,2588219,30231
"30232",-1150659.49406533,-3883175.15940579,1,2075612,30232
"30233",-766204.031015327,-3752164.56699632,1,925112,30233
"30234",-862317.896777827,-3839406.38361211,1,1691787,30234
"30235",-621885.364885788,-3693904.77759526,1,413400,30235
"30236",-1294090.95528013,-3905946.75221737,1,2275327,30236
"30237",-909635.492230135,-3774640.42483632,1,1122227,30237
"30238",-765612.561072173,-3687398.60822053,1,355714,30238
"30239",-1174022.5568199,-3934928.77943211,1,2530533,30239
"30240",-789567.093769904,-3803918.18702263,1,1380033,30240
"30241",-693453.228007404,-3745658.39762158,1,868158,30241
"30242",-1318045.48797787,-3964206.54161842,1,2787446,30242
"30243",-933590.024927865,-3832900.21423737,1,1634346,30243
"30244",-801692.227604558,-3726139.88949737,1,696192,30244
"30245",-1282261.55641706,-3944688.03349421,1,2615967,30245
"30246",-897806.093367058,-3813677.44108474,1,1465467,30246
"30247",-657373.561475019,-3667880.10009632,1,184480,30247
"30248",-1354125.15451025,-4002947.82289526,1,3127924,30248
"30249",-969669.69146025,-3871937.23048579,1,1977424,30249
"30250",-1065783.55722275,-3915410.27130789,1,2359299,30250
"30251",-1113988.35758979,-3896187.49815526,1,2190136,30251
"30252",-729532.894539788,-3764881.17077421,1,1037036,30252
"30253",-825646.760302288,-3852418.72236158,1,1806311,30253
"30254",-711493.061273596,-3706621.38137316,1,524897,30254
"30255",-975880.125863365,-3910678.51176263,1,2318003,30255
"30256",-1023789.19125883,-3893821.61838263,1,2169641,30256
"30257",-1372164.98777644,-3981359.16997,1,2938063,30257
"30258",-747572.727805981,-3704551.2365721,1,506575,30258
"30259",-1228142.05661848,-3923099.38056895,1,2426350,30259
"30260",-843686.593568481,-3792088.78815947,1,1275850,30260
"30261",-675413.394741212,-3685032.72844789,1,335219,30261
"30262",-915845.92663325,-3889089.85883737,1,2128406,30262
"30263",-819732.06087075,-3714310.49063421,1,592131,30263
"30264",-1011959.79239575,-3932858.63463105,1,2512881,30264
"30265",-810564.276751865,-3743292.51784895,1,846962,30265
"30266",-1291133.60556437,-3961840.66184579,1,2766737,30266
"30267",-906678.142514365,-3830830.06943632,1,1616237,30267
"30268",-666541.345593904,-3724069.74469632,1,678449,30268
"30269",-882723.609816635,-3753051.77191105,1,932518,30269
"30270",-930632.675212096,-3927831.14011421,0.374458287158865,2468956,30270
"30271",-738404.943687096,-3665809.95529526,1,166006,30271
"30272",-834518.809449596,-3869571.35071316,0.374458287158865,1957081,30272
"30273",-1182894.60596721,-3913340.12650684,1,2340703,30273
"30274",-798439.142917212,-3782329.53409737,1,1190203,30274
"30275",-1086780.74020471,-3906833.95713211,1,2283828,30275
"30276",-942757.80904675,-3863065.18133842,1,1899515,30276
"30277",-774484.610219481,-3717563.57532158,1,620884,30277
"30278",-1255053.93903198,-3936111.71931842,1,2540659,30278
"30279",-870598.475981981,-3804805.39193737,1,1387559,30279
"30280",-630461.679061519,-3659303.78592053,1,109171,30280
"30281",-1381332.77189533,-4033112.78999632,1,3393032,30281
"30282",-996877.308845327,-3902102.19758684,1,2242532,30282
"30283",-1092991.17460783,-3945870.97338053,0.374458287158865,2627007,30283
"30284",-1140900.24000329,-3887611.18397947,1,2114645,30284
"30285",-756444.776953288,-3756304.85659842,1,961545,30285
"30286",-852558.642715788,-3843842.40818579,1,1730820,30286
"30287",-684581.178860096,-3698045.06719737,1,449588,30287
"30288",-1309173.43883056,-3916593.21119421,1,2368876,30288
"30289",-1213059.57306806,-3897074.70307,1,2197601,30289
"30290",-828604.110018058,-3766064.11066053,1,1047101,30290
"30291",-888638.309248173,-3882583.68946263,1,2071298,30291
"30292",-1129070.84114021,-3926352.46525632,1,2455285,30292
"30293",-1032956.97537771,-3868092.67585526,1,1943410,30293
"30294",-648501.512327712,-3737082.08344579,1,792910,30294
"30295",-720365.110420904,-3730575.91407105,1,735467,30295
"30296",-816478.976183404,-3817817.73068684,1,1502142,30296
"30297",-812042.95160975,-3847095.49287316,1,1759557,30297
"30298",-715929.08584725,-3672316.12467,1,223282,30298
"30299",-956361.617739288,-3876077.52008789,1,2013869,30299
"30300",-1052475.48350179,-3919846.29588158,1,2398344,30300
"30301",-1172543.88196202,-3900327.78775737,1,2226338,30301
"30302",-788088.418912019,-3769317.19534789,1,1075838,30302
"30303",-884202.284674519,-3856854.74693526,1,1845113,30303
"30304",-643769.752782481,-3711057.40594684,1,564126,30304
"30305",-944236.483904635,-3915114.53633632,1,2357110,30305
"30306",-1160418.74812737,-3939364.80400579,1,2569579,30306
"30307",-775963.285077365,-3808058.47662474,1,1416479,30307
"30308",-1064304.88236487,-3881105.01460474,1,2057704,30308
"30309",-679849.419314865,-3749798.68722368,1,904604,30309
"30310",-1304737.4142569,-3968346.83122053,1,2823891,30310
"30311",-920281.951206904,-3837336.23881105,1,1673391,30311
"30312",-1286697.58099071,-3910087.04181947,1,2311752,30312
"30313",-902242.117940712,-3779076.44941,1,1161252,30313
"30314",-661809.586048673,-3689468.75302158,1,374265,30314
"30315",-974401.451005481,-3893525.88341105,1,2167208,30315
"30316",-1070515.31676798,-3936998.92423316,1,2549083,30316
"30317",-1118424.38216344,-3878739.13483211,1,2036721,30317
"30318",-733968.919113442,-3747728.54242263,1,886221,30318
"30319",-830082.784875942,-3835266.09401,1,1655496,30319
"30320",-697889.252581058,-3728210.03429842,1,714743,30320
"30321",-1226663.3817606,-3888498.38889421,1,2122155,30321
"30322",-842207.918710596,-3757487.79648474,1,971655,30322
"30323",-962276.317170827,-3932267.16468789,1,2507849,30323
"30324",-866162.451408327,-3874007.37528684,1,1995974,30324
"30325",-1106299.24832879,-3917776.15108053,1,2379962,30325
"30326",-1010185.38256629,-3898257.64295632,1,2208687,30326
"30327",-625729.919516288,-3767247.05054684,0.374458287158865,1058187,30327
"30328",-1385768.79646898,-3985795.19454368,1,2977017,30328
"30329",-761176.536498519,-3708987.26114579,1,545529,30329
"30330",-1241745.86531102,-3927535.40514263,1,2465304,30330
"30331",-857290.402261019,-3796229.07776158,1,1312204,30331
"30332",-785131.06919625,-3825506.83994789,1,1569848,30332
"30333",-929154.000354212,-3906242.48718895,1,2279161,30333
"30334",-833040.134591712,-3731463.11898579,1,742886,30334
"30335",-1181415.93110933,-3891751.47358158,1,2150908,30335
"30336",-796960.468059327,-3760740.88117211,1,1000408,30336
"30337",-893074.333821827,-3847982.69778789,1,1767083,30337
"30338",-652937.536901365,-3702481.09177105,1,488695,30338
"30339",-1253575.2641741,-3901510.72764368,1,2236464,30339
"30340",-869119.801124096,-3770500.13523421,1,1085964,30340
"30341",-725096.869966135,-3682962.58364684,1,316851,30341
"30342",-1187626.36551244,-3930492.75485842,1,2491487,30342
"30343",-803170.902462442,-3799482.16244895,1,1340987,30343
"30344",-707057.036699942,-3741222.37304789,1,829112,30344
"30345",-1331649.2966704,-3959770.51704474,1,2748400,30345
"30346",-778920.634793135,-3721703.86492368,1,657269,30346
"30347",-1259489.96360563,-3940252.00892053,1,2577044,30347
"30348",-875034.500555635,-3809241.41651105,1,1426544,30348
"30349",-634897.703635173,-3663444.07552263,1,145556,30349
"30350",-1367728.96320279,-3998511.79832158,1,3088878,30350
"30351",-983273.500152788,-3867501.20591211,1,1938378,30351
"30352",-1079387.36591529,-3911269.98170579,1,2322853,30352
"30353",-1127592.16628233,-3904763.81233105,1,2265490,30353
"30354",-743136.703232327,-3773753.21992158,1,1114990,30354
"30355",-839250.568994827,-3860995.03653737,1,1881665,30355
"30356",-670977.370167558,-3715493.43052053,1,603034,30356
"30357",-1295569.63013802,-3933745.83954579,1,2519722,30357
"30358",-911114.167088019,-3802735.24713632,1,1369222,30358
"30359",-815000.301325519,-3744475.45773526,1,857347,30359
"30360",-1005157.88804948,-3919254.82593842,1,2393304,30360
"30361",-909044.022286981,-3899736.31781421,1,2222029,30361
"30362",-1149180.81920744,-3943505.09360789,1,2606017,30362
"30363",-764725.356157442,-3812494.50119842,0.374458287158865,1455517,30363
"30364",-1053066.95344494,-3885245.30420684,1,2094142,30364
"30365",-668611.490394942,-3754234.71179737,0.374458287158865,943642,30365
"30366",-1365363.08343017,-3972782.85579421,1,2862686,30366
"30367",-740770.823459712,-3695974.92239632,1,431198,30367
"30368",-1221340.15227221,-3914523.06639316,1,2350973,30368
"30369",-836884.689222211,-3783216.73901211,1,1197873,30369
"30370",-704691.156927327,-3676456.41427211,1,259720,30370
"30371",-945123.688819365,-3880513.54466158,1,2052907,30371
"30372",-1041237.55458187,-3924282.32045526,1,2437382,30372
"30373",-776850.489992096,-3734716.20367316,1,771676,30373
"30374",-1257419.8188046,-3953264.34767,1,2691451,30374
"30375",-872964.355754596,-3822253.75526053,1,1540951,30375
"30376",-1016987.28691256,-3865135.32613947,1,1917464,30376
"30377",-632531.823862558,-3734124.73373,1,766964,30377
"30378",-902833.587883865,-3763106.76094474,1,1020850,30378
"30379",-758810.656725904,-3675864.94432895,1,254337,30379
"30380",-1167220.65247363,-3923395.11554053,1,2429156,30380
"30381",-782765.189423635,-3792384.52313105,1,1278656,30381
"30382",-1071106.78671113,-3903876.60741632,1,2257881,30382
"30383",-927083.855553173,-3860403.56659421,1,1876168,30383
"30384",-794890.323258288,-3714606.22560579,1,594815,30384
"30385",-1275459.65207079,-3933154.36960263,1,2514590,30385
"30386",-891004.189020789,-3802143.77719316,1,1364090,30386
"30387",-963163.522085558,-3899144.84787105,1,2216646,30387
"30388",-1059277.38784806,-3942913.62366474,1,2601121,30388
"30389",-1107186.45324352,-3884653.83426368,1,2088759,30389
"30390",-722730.990193519,-3753347.50688263,1,935659,30390
"30391",-818844.855956019,-3840885.05847,1,1704934,30391
"30392",-713858.941046212,-3695087.71748158,1,423489,30392
"30393",-1242337.33525417,-3907129.69210368,1,2285902,30393
"30394",-857881.872204173,-3776119.09969421,1,1135402,30394
"30395",-1122268.93679394,-3936407.45429,1,2543708,30395
"30396",-1026155.07103144,-3878147.66488895,1,2031833,30396
"30397",-641699.607981442,-3747137.07247947,1,881333,30397
"30398",-1374530.86754906,-3965389.48150474,1,2797655,30398
"30399",-749642.872607019,-3727618.56435526,1,709368,30399
"30400",-1230212.20141952,-3946166.70835211,1,2629143,30400
"30401",-845756.738369519,-3814860.38097105,1,1476043,30401
"30402",-677779.274513827,-3669358.77495421,1,197411,30402
"30403",-917916.071434289,-3873120.17037211,1,1987999,30403
"30404",-1014029.93719679,-3916888.94616579,1,2372474,30404
"30405",-1188217.8354556,-3897666.17301316,1,2202885,30405
"30406",-803762.372405596,-3766359.84563211,1,1049785,30406
"30407",-899876.238168096,-3853897.39721947,1,1819060,30407
"30408",-659739.441247635,-3708100.05623105,1,538072,30408
"30409",-923830.770865827,-3912157.18662053,1,2331179,30409
"30410",-791932.973542519,-3818113.46565842,1,1504825,30410
"30411",-1080274.57083002,-3891160.00363842,1,2146050,30411
"30412",-695819.107780019,-3759853.67625737,0.374458287158865,992950,30412
"30413",-1320411.36775048,-3978401.82025421,1,2912238,30413
"30414",-935955.904700481,-3847391.22784474,1,1761738,30414
"30415",-767682.705873211,-3701593.88685632,1,480507,30415
"30416",-1248252.03468571,-3920142.03085316,1,2400282,30416
"30417",-863796.571635711,-3789131.43844368,1,1249782,30417
"30418",-1296456.83505275,-3900919.25770053,1,2231119,30418
"30419",-912001.37200275,-3769612.93031947,1,1078019,30419
"30420",-623659.77471525,-3682371.11370368,1,311994,30420
"30421",-1388134.6762416,-4017438.83650263,1,3255209,30421
"30422",-1003679.2131916,-3886132.50912158,1,2102109,30422
"30423",-1099793.0789541,-3929901.28491526,1,2486584,30423
"30424",-1147702.14434956,-3871641.49551421,1,1974222,30424
"30425",-763246.681299558,-3740630.90310474,1,823722,30425
"30426",-859360.547062058,-3827872.71972053,1,1590397,30426
"30427",-691087.348234788,-3721112.39498053,1,652366,30427
"30428",-1315975.34317683,-3939660.53897737,1,2571653,30428
"30429",-835406.014364327,-3750390.15716684,1,909278,30429
"30430",-991554.079356942,-3925169.52537,1,2445350,30430
"30431",-895440.213594442,-3866909.73596895,1,1933475,30431
"30432",-1135872.74548648,-3910382.77679105,1,2314862,30432
"30433",-751417.282436481,-3779372.18438158,1,1164362,30433
"30434",-1039758.87972398,-3908312.63199,1,2296987,30434
"30435",-1352055.00970921,-3995850.18357737,1,3065531,30435
"30436",-967599.546659212,-3864543.85619632,1,1912431,30436
"30437",-727167.014767173,-3719042.25017947,1,634044,30437
"30438",-1207736.34357967,-3937590.39417632,1,2553819,30438
"30439",-823280.880529673,-3806284.06679526,1,1400719,30439
"30440",-805241.047263481,-3835561.82898158,1,1658180,30440
"30441",-949559.713393019,-3903580.87244474,1,2255692,30441
"30442",-1165741.97761575,-3888794.12386579,1,2124961,30442
"30443",-781286.51456575,-3757783.53145632,1,974461,30443
"30444",-877400.38032825,-3845321.08304368,1,1743736,30444
"30445",-637263.583407788,-3699523.74205526,1,462748,30445
"30446",-1273980.9772129,-3898553.37792789,1,2210395,30446
"30447",-889525.514162904,-3767542.78551842,1,1059895,30447
"30448",-745206.848033365,-3680005.23393105,1,290783,30448
"30449",-1153616.8437811,-3927831.14011421,1,2468202,30449
"30450",-769161.380731096,-3796524.81273316,1,1315102,30450
"30451",-673047.514968596,-3738265.02333211,1,803227,30451
"30452",-1297935.50991063,-3956813.16732895,1,2722514,30452
"30453",-913480.046860635,-3825802.57491947,1,1572014,30453
"30454",-808198.39697925,-3731758.85395737,1,745570,30454
"30455",-1288767.72579175,-3950306.99795421,1,2665345,30455
"30456",-904312.26274175,-3819296.40554474,1,1514845,30456
"30457",-664175.465821288,-3673499.06455632,1,233857,30457
"30458",-1360927.05885652,-4008566.78735526,1,3177301,30458
"30459",-976471.595806519,-3877556.19494579,1,2026801,30459
"30460",-1072585.46156902,-3921324.97073947,1,2411276,30460
"30461",-1120790.26193606,-3901806.46261526,1,2239513,30461
"30462",-736334.798886058,-3770795.87020579,1,1089013,30462
"30463",-832448.664648558,-3858037.68682158,1,1855688,30463
"30464",-700255.132353673,-3712536.08080474,1,576935,30464
"30465",-844278.063511635,-3741518.10801947,1,831248,30465
"30466",-964642.196943442,-3916297.47622263,1,2367441,30466
"30467",-1108665.1281014,-3940843.47886368,1,2582754,30467
"30468",-1012551.2623389,-3882287.95449105,1,2068279,30468
"30469",-628095.799288904,-3751277.36208158,1,917779,30469
"30470",-1378966.89212271,-3969825.50607842,1,2836640,30470
"30471",-754374.63215225,-3693017.57268053,1,405152,30471
"30472",-1234943.96096475,-3911565.71667737,1,2324927,30472
"30473",-850488.49791475,-3780555.12426789,1,1174427,30473
"30474",-682215.299087481,-3686511.40330579,1,348196,30474
"30475",-922352.096007942,-3890568.53369526,1,2141384,30475
"30476",-1018465.96177044,-3934337.30948895,1,2525859,30476
"30477",-1174909.76173463,-3876077.52008789,1,2013130,30477
"30478",-790454.298684635,-3744771.19270684,1,860030,30478
"30479",-886568.164447135,-3832308.74429421,1,1629305,30479
"30480",-646135.632555096,-3725548.41955421,1,691518,30480
"30481",-862317.896777827,-3754530.44676895,1,945587,30481
"30482",-718294.965619865,-3667288.63015316,1,179074,30482
"30483",-1197681.35454606,-3914818.80136474,1,2353653,30483
"30484",-813225.891496058,-3783808.20895526,1,1203153,30484
"30485",-717112.025733558,-3764289.70083105,1,1031878,30485
"30486",-1341704.28570402,-3982837.8448279,1,2951166,30486
"30487",-789271.358798327,-3706029.91143,1,519434,30487
"30488",-1269840.68761083,-3924578.05542684,1,2439209,30488
"30489",-885385.224560827,-3793271.72804579,1,1286109,30489
"30490",-993328.489186404,-3907721.16204684,1,2291944,30490
"30491",-1137647.15531594,-3893230.14843947,1,2164056,30491
"30492",-753191.692265942,-3762219.55603,1,1013556,30492
"30493",-849305.558028442,-3849461.37264579,1,1780231,30493
"30494",-681032.359201173,-3703959.76662895,1,501600,30494
"30495",-1305920.35414321,-3922212.17565421,1,2418287,30495
"30496",-1209806.48838071,-3902989.40250158,1,2249612,30496
"30497",-825351.025330712,-3771683.07512053,1,1096512,30497
"30498",-903425.057827019,-3888498.38889421,1,2123248,30498
"30499",-1143561.85474748,-3931971.42971632,1,2504636,30499
"30500",-1047447.98898498,-3873711.64031526,1,1992761,30500
"30501",-662992.525934981,-3742701.04790579,1,842261,30501
"30502",-735151.85899975,-3723182.53978158,1,670417,30502
"30503",-1215721.18781225,-3941730.68377842,1,2590192,30503
"30504",-831265.72476225,-3810720.09136895,1,1439692,30504
"30505",-795186.058229865,-3839702.11858368,1,1694614,30505
"30506",-699072.192467365,-3664922.75038053,1,158339,30506
"30507",-939504.724359404,-3868979.88077,1,1951526,30507
"30508",-1035618.5901219,-3912748.65656368,1,2336001,30508
"30509",-1155686.98858213,-3906242.48718895,1,2278395,30509
"30510",-771231.525532135,-3774936.15980789,1,1125295,30510
"30511",-867345.391294635,-3862473.71139526,1,1894570,30511
"30512",-626912.859402596,-3716676.37040684,1,613583,30512
"30513",-954291.47293825,-3920733.50079632,1,2406476,30513
"30514",-1170769.47213256,-3944983.76846579,1,2618944,30514
"30515",-786314.009082558,-3813973.17605632,1,1468444,30515
"30516",-1074655.60637006,-3886723.97906474,1,2107069,30516
"30517",-690200.143320058,-3755713.38665526,1,956569,30517
"30518",-1314792.40329052,-3974261.53065211,1,2875857,30518
"30519",-930336.940240519,-3842955.20327105,1,1722757,30519
"30520",-1278712.73675813,-3916001.74125105,1,2363779,30520
"30521",-894257.273708135,-3784695.41387,1,1210679,30521
"30522",-654120.476787673,-3677935.08913,1,272891,30522
"30523",-966416.606772904,-3881992.21951947,1,2065835,30523
"30524",-1062530.4725354,-3925465.26034158,1,2447710,30524
"30525",-1110439.53793087,-3867205.47094053,1,1935348,30525
"30526",-725984.074880865,-3736194.87853105,1,784848,30526
"30527",-822097.940643365,-3823732.43011842,1,1554123,30527
"30528",-708239.97658625,-3729688.70915632,1,727708,30528
"30529",-1332832.23655671,-3948236.85315316,1,2646996,30529
"30530",-1236718.37079421,-3889977.06375211,1,2135121,30530
"30531",-852262.907744211,-3758966.47134263,1,984621,30531
"30532",-972331.306204442,-3933745.83954579,1,2520815,30532
"30533",-876217.440441942,-3875486.05014474,1,2008940,30533
"30534",-1116649.97233398,-3919254.82593842,1,2392927,30534
"30535",-1020536.10657148,-3899736.31781421,1,2221652,30535
"30536",-1368911.9030891,-3986978.13443,1,2987474,30536
"30537",-744023.908147058,-3710170.20103211,1,555987,30537
"30538",-1224593.23695956,-3928718.34502895,1,2475762,30538
"30539",-840137.773909558,-3797707.75261947,1,1325262,30539
"30540",-912297.106974327,-3894708.82329737,1,2177818,30540
"30541",-816183.241211827,-3719929.45509421,1,641543,30541
"30542",-1008410.97273683,-3938477.59909105,1,2562293,30542
"30543",-1196202.67968817,-3880217.80969,1,2049458,30543
"30544",-811747.216638173,-3749207.21728053,1,898958,30544
"30545",-1292316.54545067,-3967755.36127737,1,2818733,30545
"30546",-907861.082400673,-3836449.03389632,1,1665633,30546
"30547",-667428.550508635,-3690947.42787947,1,387246,30547
"30548",-1268362.01275294,-3909199.83690474,1,2304014,30548
"30549",-883906.549702942,-3778189.24449526,1,1153514,30549
"30550",-739587.883573404,-3690651.69290789,1,384402,30550
"30551",-1184077.54585352,-3938181.86411947,1,2559099,30551
"30552",-799622.082803519,-3807171.27171,1,1408599,30552
"30553",-703508.217041019,-3748911.48230895,1,896724,30553
"30554",-1328396.21198306,-3967459.62630579,1,2816011,30554
"30555",-775667.550105788,-3729392.97418474,1,724880,30555
"30556",-1256236.87891829,-3947941.11818158,1,2644655,30556
"30557",-871781.415868288,-3816930.52577211,1,1494155,30557
"30558",-631644.618947827,-3671133.18478368,1,213167,30558
"30559",-1382515.71178163,-4006200.90758263,1,3156428,30559
"30560",-998060.248731635,-3875190.31517316,1,2005928,30560
"30561",-1094174.11449413,-3918959.09096684,1,2390403,30561
"30562",-1142083.1798896,-3899440.58284263,1,2218641,30562
"30563",-757627.716839596,-3768429.99043316,1,1068141,30563
"30564",-853741.582602096,-3855671.80704895,1,1834816,30564
"30565",-685468.383774827,-3710170.20103211,1,556185,30565
"30566",-1310356.37871687,-3928718.34502895,1,2475472,30566
"30567",-829787.049904365,-3739152.22824684,1,810497,30567
"30568",-985935.114896981,-3913931.59645,1,2346569,30568
"30569",-1033844.18029244,-3892934.41346789,1,2161807,30569
"30570",-1346436.04524925,-3980471.96505526,1,2930350,30570
"30571",-721548.050307211,-3703664.03165737,1,498863,30571
"30572",-1202117.37911971,-3922212.17565421,1,2418638,30572
"30573",-817661.916069712,-3790905.84827316,1,1265538,30573
"30574",-712676.001159904,-3684145.52353316,1,327293,30574
"30575",-952812.798080365,-3888202.65392263,1,2120481,30575
"30576",-1048926.66384287,-3931971.42971632,1,2504956,30576
"30577",-1168995.0623031,-3873415.90534368,1,1989750,30577
"30578",-784539.599253096,-3742405.31293421,1,839250,30578
"30579",-1265108.9280656,-3960953.45693105,1,2759025,30579
"30580",-880653.465015596,-3829942.86452158,1,1608525,30580
"30581",-640516.668095135,-3722886.80481,1,668137,30581
"30582",-892778.59885025,-3752164.56699632,1,924684,30582
"30583",-940983.399217288,-3926943.93519947,1,2461121,30583
"30584",-748755.667692288,-3664627.01540895,1,155571,30584
"30585",-844869.533454788,-3868684.14579842,1,1949246,30585
"30586",-1157165.66344002,-3912452.92159211,1,2332990,30586
"30587",-772710.200390019,-3781442.32918263,1,1182490,30587
"30588",-1061051.79767752,-3905946.75221737,1,2276115,30588
"30589",-916733.131547981,-3862177.97642368,1,1891803,30589
"30590",-802579.432519289,-3716676.37040684,1,612989,30590
"30591",-1283148.76133179,-3934928.77943211,1,2530164,30591
"30592",-898693.298281788,-3803918.18702263,1,1379664,30592
"30593",-970852.631346558,-3901214.99267211,1,2234820,30593
"30594",-1066966.49710906,-3944688.03349421,1,2616695,30594
"30595",-1115171.2974761,-3886428.24409316,1,2104332,30595
"30596",-730715.834426096,-3755417.65168368,1,953832,30596
"30597",-826829.700188596,-3842659.46829947,1,1720507,30597
"30598",-694636.167893711,-3697157.86228263,1,441754,30598
"30599",-1223114.56210167,-3896187.49815526,1,2189767,30599
"30600",-838659.099051673,-3765176.90574579,1,1039267,30600
"30601",-766795.500958481,-3677639.35415842,1,269910,30601
"30602",-862909.366720981,-3881696.48454789,1,2063585,30602
"30603",-1103046.16364144,-3925465.26034158,1,2447573,30603
"30604",-1006932.29787894,-3867205.47094053,1,1935698,30604
"30605",-622476.834828942,-3735899.14355947,1,782598,30605
"30606",-764429.621185865,-3733828.99875842,1,763918,30606
"30607",-1244998.94999837,-3952377.14275526,1,2683693,30607
"30608",-860543.486948365,-3821366.55034579,1,1533193,30608
"30609",-692270.288121096,-3675569.20935737,1,251962,30609
"30610",-932702.820013135,-3879626.33974684,1,2045149,30610
"30611",-1028816.68577563,-3923099.38056895,1,2427024,30611
"30612",-1184964.75076825,-3903876.60741632,1,2257496,30612
"30613",-800509.28771825,-3772570.28003526,1,1104396,30613
"30614",-896623.15348075,-3860107.83162263,1,1873671,30614
"30615",-656190.621588712,-3714310.49063421,1,592684,30615
"30616",-872668.620783019,-3743588.25282053,1,849352,30616
"30617",-920577.686178481,-3918367.62102368,0.374458287158865,2385790,30617
"30618",-1190879.45019979,-3942617.88869316,1,2598076,30618
"30619",-806423.987149788,-3811607.29628368,1,1447576,30619
"30620",-1094765.58443729,-3884358.09929211,1,2086201,30620
"30621",-710310.121387288,-3753347.50688263,1,935701,30621
"30622",-1335198.11632933,-3971895.65087947,1,2854988,30622
"30623",-782469.454452058,-3695087.71748158,1,423257,30623
"30624",-1263038.78326456,-3913340.12650684,1,2340432,30624
"30625",-878583.320214558,-3782329.53409737,1,1189932,30625
"30626",-638150.788322519,-3688581.54810684,1,366545,30626
"30627",-1370982.04789013,-4023649.27090579,1,3309867,30627
"30628",-986526.584840135,-3892342.94352474,1,2156767,30628
"30629",-1082640.45060263,-3936111.71931842,1,2541242,30629
"30630",-1130845.25096967,-3877851.92991737,1,2028879,30630
"30631",-746389.787919673,-3746841.33750789,1,878379,30631
"30632",-842503.653682173,-3834083.15412368,1,1645054,30632
"30633",-674230.454854904,-3727322.82938368,1,707023,30633
"30634",-1299118.44979694,-3945870.97338053,1,2626310,30634
"30635",-914662.986746942,-3814860.38097105,1,1475810,30635
"30636",-1203004.58403444,-3887611.18397947,1,2114435,30636
"30637",-818549.120984442,-3756600.59157,1,963935,30637
"30638",-1001609.06839056,-3931379.95977316,1,2499916,30638
"30639",-905495.202628058,-3873120.17037211,1,1988041,30639
"30640",-1145927.7345201,-3916593.21119421,1,2369428,30640
"30641",-761472.271470096,-3785582.61878474,1,1218928,30641
"30642",-1049813.8687576,-3897370.43804158,1,2200753,30642
"30643",-1362109.99874283,-3984612.25465737,1,2966697,30643
"30644",-737517.738772365,-3707804.32125947,1,535209,30644
"30645",-1218087.06758487,-3926352.46525632,1,2454984,30645
"30646",-833631.604534865,-3795341.87284684,1,1304484,30646
"30647",-797551.938002481,-3824323.90006158,1,1559406,30647
"30648",-941574.869160442,-3905355.28227421,1,2271319,30648
"30649",-1157757.13338317,-3890864.26866684,1,2143188,30649
"30650",-773301.670333173,-3759853.67625737,1,992688,30650
"30651",-869415.536095673,-3847095.49287316,1,1759363,30651
"30652",-629278.739175212,-3701298.15188474,1,478375,30652
"30653",-1284035.96624652,-3900623.52272895,1,2228561,30653
"30654",-899580.503196519,-3769317.19534789,1,1075461,30654
"30655",-755261.837066981,-3682075.37873211,1,308949,30655
"30656",-1163967.56778629,-3929605.54994368,1,2483767,30656
"30657",-779512.104736288,-3798594.95753421,1,1333267,30657
"30658",-1067853.70202379,-3871345.76054263,1,1971892,30658
"30659",-683398.238973788,-3740335.16813316,1,821392,30659
"30660",-1307990.49894425,-3958883.31213,1,2740680,30660
"30661",-923535.03589425,-3827576.98474895,1,1587580,30661
"30662",-791341.503599365,-3720816.66000895,1,649427,30662
"30663",-1271910.83241187,-3939364.80400579,1,2569202,30663
"30664",-887455.369361865,-3808354.21159632,1,1418702,30664
"30665",-647318.572441404,-3662556.87060789,1,137714,30665
